symbol,timestamp,currentPrice,rd,min,max,avg,macd,rsi,bollingerBands,ema,adx,stochK,stochD,volume,williamsR,atr,cci
AMD,2024-04-16T09:30-04:00[America/New_York],163.4600067138672,0.09435424821870184,160.32000732421875,183.33999633789062,171.1484621488131038461538461538462,-4.39907931028047410481070395508,33.896040794884968225966962373202,"(155.17554953068469947982649535829,169.54193744206833963092528075390,183.90832535345197978202406614951)",169.54193744206833963092528075390,37.317277226773715090382198306786,11.664188719264950202644146402972,3.8880629064216500675480488009907,55235400,-88.335811280735049797355853597028,4.3346708359061880392769721864191,-95.985144157556251212123486988726
BAC,2024-04-16T09:30-04:00[America/New_York],34.68000030517578,0.08544298576530353,34.68000030517578,37.91999816894531,36.83538436889648369230769230769231,-0.567872728962661347288780974968,17.878051710017326169506557254116,"(34.805323330349842641098301984655,36.589313059823287102490400691091,38.373302789296731563882499397527)",36.589313059823287102490400691091,27.516391042589121935385169478431,0E+1,2.0833333333332893879789237775076,95551900,-100,0.49532311157620331067665472635488,-179.25070016950169155106755072018
CVX,2024-04-16T09:30-04:00[America/New_York],156.27999877929688,0.009255779529755703,156.27999877929688,162.6699981689453,159.9992323655348569230769230769231,0.28881794504630533557110232891,32.366690143148712323270605112888,"(155.60686433858034272801057193547,159.38021629725422734818734730701,163.15356825592811196836412267855)",159.38021629725422734818734730701,43.715413941032674426566289488976,0,6.6340581062973477899840770596933,5524500,-100,1.3917610997044502084262927954119,-166.79160136820821237216807647824
NFLX,2024-04-16T09:30-04:00[America/New_York],617.52001953125,-0.016778361277504202,607.1500244140625,636.1799926757812,620.0553964468149076923076923076923,2.90405190849985779462164810924,51.341182457431533698853830437148,"(601.19563217752658163414619030936,618.11463390050453587882683552388,635.03363562348249012350748073840)",618.11463390050453587882683552388,20.145152806237630775124818628681,32.558879328516949964547841250982,27.167040782543103080179610657675,3513500,-67.441120671483050035452158749018,11.176684009576102401420572245446,-34.186555214651380163852424294349
KO,2024-04-16T09:30-04:00[America/New_York],58.060001373291016,0.05099704014909615,58.060001373291016,61.18000030517578,59.39153847327599169230769230769231,-0.737736292489712892583578823252,17.465400813446942612164950179622,"(57.421746710842932532989305184375,59.234961305808634864534222853245,61.048175900774337196079140522115)",59.234961305808634864534222853245,54.821619699917794750211390216637,0,0,11234300,-100,0.37275580147298273818487834086727,-129.28508113873323926428136547226
PEP,2024-04-16T09:30-04:00[America/New_York],167.5,0.04291180356869617,166.9499969482422,175.00999450683594,169.8423062838040892307692307692308,-1.89933265857931751071349647500,21.119628352152078353038560731106,"(165.39651088228285965453999011240,169.70029671359409355549434295387,174.00408254490532745644869579534)",169.70029671359409355549434295387,44.056742721793012088931596788330,5.9267578028655021527391676212782,1.9755859342885007175797225404261,4568800,-94.073242197134497847260832378722,1.2858833856172652149420709654221,-94.977921144774188229026227756108
LIN,2024-04-16T09:30-04:00[America/New_York],445.7799987792969,0.039929376835954426,444.75,464.70001220703125,456.5023099459134653846153846153846,-4.30341812162182758109938456019,27.038635690599837744839003602023,"(440.26198684579894968474138536154,454.38701621784150968215302233906,468.51204558988406967956465931658)",454.38701621784150968215302233906,56.224032363019156006536428297576,4.6417244974021992457936907424064,1.5472414991340664152645635808021,1577300,-95.358275502597800754206309257594,3.9588558722135512920700606410030,-124.82214560512238491837381676138
ADBE,2024-04-16T09:30-04:00[America/New_York],476.2200012207031,0.056242577367291026,470.1000061035156,504.6000061035156,487.9907672588641730769230769230769,-7.35793224534383728401312469094,28.803666610043746351586490957592,"(465.13468656307767767480541684101,485.82784254546578879853900074706,506.52099852785389992227258465311)",485.82784254546578879853900074706,47.790550023875873191710970034368,15.732637731186370731224171347304,5.2442125770621235770747237824347,2659000,-84.267362268813629268775828652696,6.0334671914248143891443637405404,-98.044976793672882740296979647482
TMO,2024-04-16T09:30-04:00[America/New_York],554.5499877929688,0.04586988037336641,554.5499877929688,589.2000122070312,573.0938485952524,-4.53271166025963844403636407203,28.781006362300904658365500589860,"(552.79486790001391025171581999886,570.97645403648696565199138185365,589.15804017296002105226694370845)",570.97645403648696565199138185365,27.863374963784891401699753196852,0,0,1010300,-100,5.9232508816340788635648312152911,-195.63149083655655238319555765837
ACN,2024-04-16T09:30-04:00[America/New_York],313.94000244140625,0.09425574648987525,313.2699890136719,346.6099853515625,328.9569209172175538461538461538462,-7.65710727604458640104633144335,14.966182390862501985300576364800,"(307.49496511434290586912878432861,326.95303079537988669184067801745,346.41109647641686751455257170629)",326.95303079537988669184067801745,61.730329332290942079427436095012,1.9875793266401004304233790814319,0.6625264422133668101411263604773,2900300,-98.012420673359899569576620918568,3.5529339165258385845671776520429,-133.79235843303279748206734686394
CSCO,2024-04-16T09:30-04:00[America/New_York],47.91999816894531,0.039871802936300424,47.91999816894531,50.040000915527344,48.95000017606295115384615384615385,-0.374308589436930666222853372056,35.632615887258962142357916806619,"(47.432750816816300789981626855357,48.899908518359674021711408776374,50.367066219903047253441190697391)",48.899908518359674021711408776374,30.502133017438737361980661117561,0,8.134004768675618069146416770211,14229300,-100,0.66395007685223049157852073795833,-113.60300730720846259543885204759
DIS,2024-04-16T09:30-04:00[America/New_York],113.87999725341797,0.06930372110684828,112.94999694824219,122.81999969482422,117.8199996948242192307692307692308,-2.07874010249733066111271832273,24.737299131204181744493356940051,"(111.15274895634932130653508547339,117.13769507808036555480699279151,123.12264119981140980307890010963)",117.13769507808036555480699279151,44.201504248646693369465480224241,8.6190938486155640006144585651239,2.8730312828718546668714861883746,9289200,-91.380906151384435999385541434876,1.7417558709778419381283504291813,-122.32808963739898414595014520020
WFC,2024-04-16T09:30-04:00[America/New_York],56.40999984741211,0.026742568349622128,56.40999984741211,57.959999084472656,57.15230795053335323076923076923077,-0.325472475138741934989808172313,34.070363633305906835180713181354,"(56.121268881710872327079492879815,57.095400821618921744968251511105,58.069532761526971162857010142395)",57.095400821618921744968251511105,40.650088278320886523877345002323,0,10.351962949273217239591870743347,25617400,-100,0.49369046106914846547560944021701,-130.34674385699520087693173124730
ABT,2024-04-16T09:30-04:00[America/New_York],109.20999908447266,0.03915189542722327,108.88999938964844,113.66000366210938,111.0115374051607569230769230769231,-1.03412622813097264544963534301,32.025981171798744045610716212665,"(108.15373718922913928881899885904,110.86987594397261848093619928118,113.58601469871609767305339970332)",110.86987594397261848093619928118,45.523247577499155572881328055342,6.2378141549883678262821599571970,2.0792713849961226087607199857323,7279800,-93.762185845011632173717840042803,1.0537937102363748307281128654179,-117.30204697154939790155860879484
QCOM,2024-04-16T09:30-04:00[America/New_York],168.5800018310547,0.0042528128040433865,168.5800018310547,175.57000732421875,171.70384568434495,0.42216745331079603180935564969,44.293134912487983854267322891540,"(166.91058451413516212333261328017,171.18459966943196060709718892183,175.45861482472875909086176456349)",171.18459966943196060709718892183,16.871752941291568095530211707981,0E+1,12.605792711669072466679337038678,6386500,-100,2.3110133355348210985973082440777,-147.13558910759031231250768538576
TMUS,2024-04-16T09:30-04:00[America/New_York],159.7899932861328,0.021014630001946425,159.7899932861328,163.25999450683594,161.2753847562349738461538461538462,-0.84646798305032778097756108468,22.686485938466376143218693369908,"(158.70919449062690811363218034903,161.03887510222199981115066134104,163.36855571381709150866914233305)",161.03887510222199981115066134104,32.608046205466712662758295552221,0E+1,0,3810400,-100,0.87998739353312461546633879984818,-102.39057667449876636597613908732
MCD,2024-04-16T09:30-04:00[America/New_York],265.42999267578125,0.05859201566240622,265.42999267578125,281.95001220703125,271.1976952185997576923076923076923,-4.11393363266790988839602068491,13.798737320153378966725749995431,"(259.79244677788896031015960279248,270.63419909280236338464810237680,281.47595140771576645913660196112)",270.63419909280236338464810237680,53.427246868489490822361099400658,0,1.3980669155857216519350957582584,2912500,-100,1.8960635745004973111042721606194,-82.659650961461812712902840983778
INTU,2024-04-16T09:30-04:00[America/New_York],611.489990234375,0.05924616887019231,611.489990234375,650.0,629.7392390324519307692307692307692,-7.99075084968393985894624683468,26.096052428828806385313050693158,"(604.82455917291603159691812116868,628.66276165254721403340453429553,652.50096413217839646989094742238)",628.66276165254721403340453429553,33.021500914367883080058198723730,0,0,1264800,-100,8.9142029787654421411092734949193,-127.27158995911554765955804895421
CAT,2024-04-16T09:30-04:00[America/New_York],359.8800048828125,0.017875141019813315,359.8800048828125,379.29998779296875,369.1323077862079346153846153846154,-0.16669515035730640512110773118,36.216330836078557503493283464648,"(357.08576797712025625782018185513,367.77562927866608169093411570046,378.46549058021190712404804954579)",367.77562927866608169093411570046,24.894847983386340571270127215034,0,3.7584854477911566043955064988287,2513900,-100,4.1815408025772556487883114677773,-136.59273261093509133928519496316
DHR,2024-04-16T09:30-04:00[America/New_York],240.33999633789062,0.03756208888739525,239.66000366210938,249.8000030517578,244.4492293137770423076923076923077,-2.14492048618547310110840755860,32.876900706721354811258294821078,"(237.52709558393068050187250646552,244.05890511510027749689393995512,250.59071464626987449191537344472)",244.05890511510027749689393995512,29.791101739841354201708547019042,5.9648512267269028905548714029682,1.9882837422423009635182904676561,3225300,-94.035148773273097109445128597032,2.6078560290461232484482046531733,-127.84556746240602249585906729198
AMAT,2024-04-16T09:30-04:00[America/New_York],209.47999572753906,-0.01575910423958763,203.38999938964844,212.97999572753906,208.0269223726712723076923076923077,0.68876983609503444409876505707,54.541197187742222311535775129984,"(203.50571333189853308290181052599,208.13590434454947692210900625897,212.76609535720042076131620199195)",208.13590434454947692210900625897,12.565349610533518439647077410474,55.013480655672531962614361582681,40.223255555808989650662241744843,3748100,-44.986519344327468037385638417319,3.6919062221567023054348106623498,34.201567615677441090223734336710
VZ,2024-04-16T09:30-04:00[America/New_York],39.77000045776367,0.052192532757213465,39.720001220703125,42.84000015258789,41.31076930119441046153846153846154,-0.517753995565705051938560406199,23.477983717291504435732931183996,"(38.702338184550809645427957382495,40.911165497461978733700304088208,43.119992810373147821972650793921)",40.911165497461978733700304088208,34.205020009376116388104716678530,1.3513318459437895992799892752502,3.963954861440421632806002201111,14015900,-98.648668154056210400720010724750,0.38006053384623653433221973431533,-98.054017662758908864775157824976
IBM,2024-04-16T09:30-04:00[America/New_York],183.75,0.037756632071502864,181.25,190.9600067138672,187.3838465763972376923076923076923,-1.90079877756863894032552855327,33.001459242269676450699309699395,"(180.25026309634768526161273177816,186.51127200184397318891837854835,192.77228090734026111622402531854)",186.51127200184397318891837854835,31.959817959404889035984956675275,20.781381992343959764429575859821,6.927127330781319921476525286607,4473400,-79.218618007656040235570424140179,2.2663825219905121538373404209605,-96.276612406352666794201446590192
